metriques_detecte,logs_detecte,traces_detecte,score_metriques,score_logs,score_traces,nb_logs,nb_spans,duree_moy_spans,fault_type,systeme
1,1,1,0.4938506132672902,0.05549399086772433,0.18109452736318407,955,2010,0.02803380497512438,exception,train_ticket
1,1,1,0.18844132551820847,0.056419193247706945,0.1355421686746988,634,1328,0.020604257530120483,exception,train_ticket
1,1,1,0.005710563636638133,0.0527590227982776,0.1713679102214134,1750,3297,0.02983889899909008,exception,train_ticket
1,1,1,1.6199996446309122,0.052142889781310986,0.2170693686671863,1312,2566,0.04788613873733437,exception,train_ticket
1,1,1,0.3732488553269775,0.051044075990309246,0.18214210857262628,2529,4771,0.028067353594634248,exception,train_ticket
1,1,1,0.8441622109885683,0.051556853238148403,0.1514327546538381,2484,4781,0.022239717841455762,exception,train_ticket
1,1,1,5.474706595728935,0.05337736973929996,0.15564598168870802,1521,2949,0.02119038521532723,exception,train_ticket
0,1,1,0.0,0.05076492770195118,0.1736078614880674,2238,4274,0.024604755966307908,exception,train_ticket
1,1,1,4.225117820594509,0.05030009391226875,0.229642034749843,2497,4777,0.03916404019258949,exception,train_ticket
1,0,1,0.4308746437259139,0.04945180985054465,0.1661024599413225,2388,4431,0.023956191604603928,exception,train_ticket
0,0,1,0.0,0.04986060371870471,0.21627131208302447,2920,5396,0.028008814677538914,exception,train_ticket
1,1,1,0.5549147207027707,0.05101278995027714,0.18933823529411764,2587,4896,0.02570622181372549,exception,train_ticket
1,1,1,0.3824125359060482,0.05503536721999547,0.17995824634655533,1149,2395,0.03148173528183716,exception,train_ticket
1,1,1,0.1078917374094599,0.05093330901935167,0.18361153262518967,2810,5272,0.028261322268588768,exception,train_ticket
1,1,1,0.12579847504536135,0.05633469278761882,0.22724379376193507,755,1571,0.034369604710375555,exception,train_ticket
1,1,1,0.18926717212855237,0.05483198838629211,0.20264699500976352,2303,4609,0.02149605532653504,exception,train_ticket
1,1,1,4.122887092739132,0.05152639877316223,0.16948736816286486,2185,4077,0.029088056414029922,exception,train_ticket
1,0,1,1.6563822833152302,0.04875859975624719,0.20999198503873898,1995,3743,0.03590606625701309,exception,train_ticket
1,1,1,4.563029012582484,0.0520040943362956,0.21368872825841428,2264,4427,0.030189113620962275,exception,train_ticket
1,1,1,0.19335456442594712,0.05053267356523938,0.18928715263793797,2609,4966,0.029337222513089005,exception,train_ticket
1,1,1,0.04229119851158081,0.05240078669660708,0.20989729225023343,2838,5355,0.030897233986928105,exception,train_ticket
1,0,1,3.089820697544999,0.049092982287406994,0.2095074209507421,2559,4649,0.03424799591309959,exception,train_ticket
1,1,1,2.8879794143315776,0.05137703006092975,0.2408543032353563,2377,4729,0.04278203066187355,exception,train_ticket
1,1,1,0.6292359803271588,0.05323388388152517,0.15263376192451264,1312,2411,0.03217022024056408,exception,train_ticket
1,0,1,7.048451619161918,0.049955969785661414,0.21880293619424054,1918,3542,0.03807328740824393,exception,train_ticket
1,0,1,0.7295005256437805,0.04940313091486592,0.1921921921921922,1992,3663,0.03225111438711439,exception,train_ticket
1,0,1,8.460174297329353,0.04943032252975943,0.1854183057959612,2084,3813,0.0343256842381327,exception,train_ticket
1,1,1,2.7545545287449125,0.05546211627895625,0.2459874389392882,1407,2866,0.03382844242847174,exception,train_ticket
1,1,1,2.1692455297467124,0.05208659721681297,0.18633293603496226,1323,2517,0.027023016289233214,exception,train_ticket
1,1,1,6.172805647717806,0.05091634456911376,0.2497463988638669,2602,4929,0.04121639582065328,cpu_contention,train_ticket
0,0,1,0.0,0.04949926653035541,0.1878102044867977,2844,5037,0.03242272344649593,cpu_contention,train_ticket
1,1,1,13.928098348476608,0.05405665060931275,0.28181146935761753,2146,4063,0.0644170551316761,cpu_contention,train_ticket
1,1,1,0.022050731185226935,0.052222378420434534,0.21115537848605578,1907,3765,0.03661463160690571,cpu_contention,train_ticket
1,1,1,25.156012787274133,0.05045255700489848,0.26413019573345065,2434,4547,0.07578572905212227,cpu_contention,train_ticket
0,0,1,0.0,0.0499731265820097,0.19538968166849616,2958,5466,0.037226143249176724,cpu_contention,train_ticket
1,0,1,9.377105872099994,0.048905179100085516,0.2385773624091381,2056,3852,0.047506996365524405,cpu_contention,train_ticket
1,1,1,20.218611844197326,0.05196599635545307,0.23429998079508355,2737,5207,0.03969539408488573,cpu_contention,train_ticket
1,1,1,8.46777344265665,0.05032998192579541,0.20427305888483585,2062,3838,0.037499213131839494,cpu_contention,train_ticket
1,1,1,0.7418845141636752,0.050305640985158995,0.28186838472158304,2367,4346,0.09601553865623563,cpu_contention,train_ticket
1,1,1,3.1709026748578824,0.05148265880595093,0.19783983140147524,2001,3796,0.039181502634351946,cpu_contention,train_ticket
1,1,1,12.903684420774903,0.05295858413804333,0.1921182266009852,3204,6293,0.0382495777848403,cpu_contention,train_ticket
1,1,1,0.6521758558793485,0.05176259361064528,0.39218791237793615,1975,3789,0.05375755080496173,network_delay,train_ticket
1,1,1,1.093151596173719,0.05847947190968328,0.23459539717891612,1383,2694,0.047525621380846324,network_delay,train_ticket
1,1,1,6.696029009212486,0.05296768518706363,0.22523823274617383,1824,3463,0.05525267917990182,network_delay,train_ticket
1,1,1,0.649212919950449,0.050164422542334886,0.22216969983455448,2236,4231,0.03999329071141574,cpu_contention,train_ticket
1,1,1,9.465075197318377,0.05194274625588069,0.2915544675642595,2236,4085,0.06470345385556917,cpu_contention,train_ticket
1,1,1,9.769088445319907,0.05890840186627544,0.2929936305732484,1408,2983,0.07674659805564868,cpu_contention,train_ticket
1,1,1,1.6944785127170783,0.057695271538501514,0.20259241478636583,2096,4166,0.02451012770043207,network_delay,train_ticket
1,1,1,12.432439928056233,0.05252660045820723,0.253994264645637,1257,2441,0.11254007046292502,network_delay,train_ticket
1,1,1,1.0659355803397532,0.052609296407638784,0.2379158819836786,1638,3186,0.13620998807281856,network_delay,train_ticket
1,0,1,3.0234055765276455,0.04984875959316992,0.19066300510003922,1362,2549,0.12502945704197724,network_delay,train_ticket
1,1,1,13.905177607014528,0.05227940632332839,0.23466092572658773,1446,2787,0.10989813275923935,network_delay,train_ticket
1,1,1,0.34289149455021106,0.053117689185979367,0.24290657439446367,2293,4335,0.1178383441753172,network_delay,train_ticket
1,0,1,2.6833333525093597,0.047854606098089336,0.19894159153273225,2874,5102,0.029175552332418652,network_delay,train_ticket
0,1,1,0.0,0.0533722638421269,0.2719367588932806,1274,2530,0.05600767075098814,network_delay,train_ticket
1,1,1,7.05594812412291,0.05099771759384619,0.20748683220466516,2870,5316,0.03308153103837472,network_delay,train_ticket
1,0,1,13.49885129864554,0.04846165562533189,0.19882532086143137,2525,4597,0.024693117250380685,network_delay,train_ticket
1,1,1,6.334938871255828,0.051204426255341384,0.2928529924462522,1808,3442,0.044569946542707725,network_delay,train_ticket
1,1,1,8.989870973927387,0.052047468838766875,0.2352540834845735,2322,4408,0.0504057143829401,network_delay,train_ticket
1,0,1,2.5107574941037036,0.04921524224458251,0.3343585237258348,2446,4552,0.055912718145869955,cpu_contention,train_ticket
1,1,1,11.979700366686902,0.053832949224199456,0.18838457784285018,2149,4098,0.026512122986822838,cpu_contention,train_ticket
1,1,1,0.06523855175117443,0.0520978954468827,0.20336134453781513,1206,2380,0.02746991932773109,cpu_contention,train_ticket
1,1,1,1.2810593445941068,0.05284959679560031,0.19365642237982664,2693,5076,0.03417566449960599,network_delay,train_ticket
1,1,1,1.8844672390109305,0.056630762272806945,0.23099308839578028,1341,2749,0.032411765005456526,network_delay,train_ticket
0,1,1,0.0,0.05160990691090206,0.19201409277745154,1820,3406,0.03695941984732825,network_delay,train_ticket
1,1,1,0.03284125119312842,0.05179152511203755,0.14476190476190476,1596,3150,0.025910715555555554,network_delay,train_ticket
0,0,1,0.0,0.04906841748428148,0.20819397993311037,1911,3588,0.04098534280936455,network_delay,train_ticket
1,0,1,8.040878914225292,0.048782299203088075,0.19868482855800845,2314,4258,0.03777036542977923,network_delay,train_ticket
1,1,1,13.382698073220652,0.05257868384859221,0.19844455594581034,2081,3986,0.026161550928248872,cpu_contention,train_ticket
1,1,1,9.920378664950002,0.05078966435974208,0.3220831470719714,2394,4474,0.05246516115333035,cpu_contention,train_ticket
1,1,1,12.479146688240137,0.05137150238470978,0.24545454545454545,2284,4290,0.0482832020979021,cpu_contention,train_ticket
1,1,1,2.321478704318804,0.08039783118433586,0.16597510373443983,306,723,0.17910759889349934,network_delay,train_ticket
1,1,1,4.063672694556606,0.06377939033441837,0.15583508036338226,694,1431,0.08989475821104123,network_delay,train_ticket
1,1,1,0.21002021274000482,0.05098530612473462,0.15253456221198156,1169,2170,0.06020124423963133,network_delay,train_ticket
1,0,1,0.10616541351865227,0.049886920423143244,0.18413098236775818,2097,3970,0.040636396221662464,network_delay,train_ticket
1,0,1,2.376518914465792,0.04980548782870098,0.3230188679245283,2189,3975,0.08831580880503144,network_delay,train_ticket
0,0,1,0.0,0.04990997375697792,0.22934472934472935,1845,3510,0.07686615754985754,network_delay,train_ticket
1,1,1,2.3890598638700764,0.051412262931708086,0.36319218241042345,1962,3684,0.0675877638436482,network_delay,train_ticket
1,1,1,4.9560611051372785,0.05009883482271238,0.2601726263871763,2702,4866,0.03556472708590217,network_delay,train_ticket
1,1,1,1.0894124948560453,0.05180953236536179,0.30948756976154235,2076,3942,0.05324229883307966,network_delay,train_ticket
1,0,1,0.13406426011092187,0.04951512364932087,0.2668755340358872,1917,3511,0.05060230788949017,network_delay,train_ticket
1,0,1,9.462729529523608,0.04984330321707742,0.2602829878249424,1647,3039,0.19849748963474828,network_delay,train_ticket
1,1,1,4.236262858047374,0.05084700632771322,0.2609949531362653,1477,2774,0.18616721521268922,network_delay,train_ticket
1,1,1,9.408165853135849,0.05370033922478501,0.2207436399217221,1321,2555,0.1263913264187867,network_delay,train_ticket
1,1,1,1.2325519920842538,0.05555668680868486,0.2706289671090594,859,1733,0.2748240403923832,network_delay,train_ticket
1,1,1,4.38512411520348,0.06649070615193942,0.29438314944834504,917,1994,0.2816756549648947,network_delay,train_ticket
1,1,1,0.40509194984168895,0.05018041997281919,0.29482604817127567,2400,4484,0.057573336306868866,network_delay,train_ticket
1,1,1,9.891419869244604,0.05252807644762836,0.2082294264339152,2139,4010,0.04781784713216958,network_delay,train_ticket
1,1,1,1.7840808695440402,0.055048415890003866,0.2549937578027466,1699,3204,0.06421405805243445,network_delay,train_ticket
0,1,1,0.0,0.05034674296337871,0.19925213675213677,2076,3744,0.0389546781517094,network_delay,train_ticket
0,1,1,0.0,0.05058797148179617,0.2950273614085177,2212,4203,0.0662955488936474,network_delay,train_ticket
1,1,1,1.0092736877109207,0.052520355708823074,0.15776081424936386,1937,3537,0.03427419027424371,network_delay,train_ticket
1,0,0,2.316987965339081,6.322514570589188e-05,0.08970850167253139,24841,23019,0.015299259698509924,cpu_contention,online_boutique
1,0,1,13.209624195946013,8.612218953985007e-06,0.30253254228283005,24272,22586,0.02226710803152395,cpu_contention,online_boutique
1,0,1,2.7774947366539866,5.880332523089393e-05,0.39844353353531753,17924,16833,0.05347785534367017,cpu_contention,online_boutique
0,0,1,0.0,7.589443186095668e-05,0.2759901543969568,24200,22345,0.014026194540165586,return,online_boutique
1,0,1,0.8552378467284898,0.03036362800517134,0.21971901238673205,14918,12029,0.011105158284146644,return,online_boutique
1,0,1,0.289436576608181,0.03973196309555238,0.2194839921948399,16769,13837,0.012153751608007515,return,online_boutique
1,0,1,0.010465465015408126,1.3056379799647466e-05,0.29340605265316166,26615,24386,0.015207723775937012,cpu_consumed,online_boutique
1,0,1,3.0202261885136608,0.0004836528455370859,0.306814693543436,20798,19546,0.03199471247314029,cpu_consumed,online_boutique
1,0,1,3.0277352492438325,7.956058715841152e-05,0.3065153285483781,19328,17973,0.03384427368831024,cpu_consumed,online_boutique
0,0,1,0.0,2.1869519601258602e-05,0.28484924940078216,25327,23781,0.013121888902905682,exception,online_boutique
0,0,1,0.0,2.0008688143224873e-05,0.27577897095505854,25569,23653,0.014244108146958102,exception,online_boutique
0,0,1,0.0,1.5631007840744005e-05,0.28366970904572136,25194,23337,0.012914632771992972,exception,online_boutique
1,0,1,0.7435596884920233,1.1072375592169337e-05,0.30251235584843494,25834,24280,0.01737988834431631,network_delay,online_boutique
1,0,1,0.09108161495318656,3.1222707537081895e-05,0.3081122541057571,23657,22164,0.02441477702580762,network_delay,online_boutique
1,0,1,0.1417519240744065,1.5382783912221143e-05,0.3138214384636691,23345,21662,0.023180507340042473,network_delay,online_boutique
1,0,1,4.96217369891062,2.4140224828994583e-05,0.28013910355486865,25081,23292,0.015019291945732439,cpu_contention,online_boutique
1,0,1,24.597010350039294,5.715274647422053e-05,0.3083791790097334,25488,23630,0.023147877147693608,cpu_contention,online_boutique
1,0,1,21.973558903639727,0.00011123957811176588,0.3214927493835931,25762,23929,0.021750162313510804,cpu_contention,online_boutique
0,0,1,0.0,3.6729274781044374e-05,0.2741157556270096,25532,23636,0.011230080639702147,cpu_contention,online_boutique
1,0,1,10.136613336035985,0.00010557482758977166,0.28544226322709343,23808,22057,0.021205712290882712,cpu_contention,online_boutique
1,0,1,9.109966317764776,0.00018839477738585853,0.30332017844886755,25309,23312,0.027761735458133152,cpu_contention,online_boutique
1,0,1,0.20535160638123573,3.33558025290559e-05,0.2912633305988515,26318,24380,0.014815367145200984,network_delay,online_boutique
0,0,1,0.0,0.0001981858642357004,0.276057584043751,26397,24868,0.012633509409683125,network_delay,online_boutique
1,0,1,0.04696467105927149,2.859602392868421e-05,0.2795481232538365,26616,24697,0.013492808843179334,network_delay,online_boutique
1,0,1,0.32936508070568493,1.4331220998031746e-05,0.27358410461068183,25414,23554,0.014342422985480172,exception,online_boutique
1,0,1,0.19061522200996084,1.7164251353118942e-05,0.2763749704095321,26953,25346,0.015028991990846683,exception,online_boutique
1,0,1,0.3789237230430853,3.719666042756309e-05,0.2894835877064604,25591,23915,0.017265403428810368,exception,online_boutique
1,0,1,0.08878168293105126,9.02555559634255e-06,0.29985069674850695,25692,24112,0.012432141298938286,return,online_boutique
0,0,1,0.0,2.5362352513047526e-05,0.29059499314128945,25261,23328,0.014364333504801098,return,online_boutique
0,0,1,0.0,0.00011284774464803693,0.27186543059692103,25400,23839,0.012840076890809179,return,online_boutique
1,0,1,0.13732865710188213,2.5792939832181005e-05,0.30589815606301135,26410,24567,0.019289664834941184,cpu_contention,online_boutique
1,0,1,16.86318454272447,7.078514168068484e-05,0.4171632896305125,7260,6712,0.36416209564958285,cpu_contention,online_boutique
1,0,1,17.5646870412697,0.0003374381524182679,0.4401428302950573,5874,5321,0.5412130778049239,cpu_contention,online_boutique
1,0,1,35.03307953577886,2.1161483891862787e-05,0.3146046597804437,23573,21589,0.02421863050627634,network_delay,online_boutique
1,0,1,1.8724026418597695,0.00029174173145585236,0.3205305332964907,15582,14476,0.09193763836695218,network_delay,online_boutique
1,0,1,0.2618258184743354,1.509393935650305e-05,0.33634745461018156,15394,14045,0.09953533798504806,network_delay,online_boutique
1,0,1,0.13337483839000974,1.1947390198496777e-05,0.26992181001497256,26001,24044,0.013156913699883546,cpu_contention,online_boutique
1,0,1,75.42104448395033,7.940377531268084e-06,0.28357326803732,25389,23687,0.012693782243424665,cpu_contention,online_boutique
1,0,1,73.66109589672463,2.219514965240421e-05,0.2906135648029955,25108,23502,0.013756540336992595,cpu_contention,online_boutique
1,0,1,0.9629660830462554,1.2593359285273387e-05,0.2640509467025687,25138,23397,0.012815216651707484,network_delay,online_boutique
1,0,1,0.3067039261126068,1.3530428029095987e-06,0.2877374784110535,24719,23160,0.014642485405872194,network_delay,online_boutique
0,0,1,0.0,9.977787281034711e-05,0.2959417097348132,25367,23606,0.016576028213166144,network_delay,online_boutique
0,0,1,0.0,0.00010674470832960914,0.2851006594932315,24642,23048,0.011078285794862894,network_delay,online_boutique
1,0,1,0.9798757842065808,4.758847039709746e-05,0.2887248322147651,24007,22350,0.014748474675615214,network_delay,online_boutique
0,0,1,0.0,0.00013197773092465948,0.30997947987771685,25676,23879,0.01751449131035638,network_delay,online_boutique
0,0,1,0.0,0.00014278188436589456,0.27835662854722576,25237,23610,0.014097319398559932,cpu_contention,online_boutique
1,0,1,36.540340940852595,0.00016515828525198728,0.2941629197553368,26271,24687,0.0142615271195366,cpu_contention,online_boutique
1,0,1,35.67826992247526,8.572926258998415e-06,0.30007206137933956,25337,23591,0.014604481921071593,cpu_contention,online_boutique
1,0,1,4.051901909259627,2.1901191407436293e-05,0.2885107133409752,24431,22682,0.012343848381976897,cpu_consumed,online_boutique
1,0,1,4.054059060207974,1.7453443403536717e-05,0.34706976744186047,22872,21500,0.039517218697674425,cpu_consumed,online_boutique
1,0,1,3.989003922656779,6.3534581654201e-05,0.38863580700465344,21880,20415,0.057621133284349736,cpu_consumed,online_boutique
1,0,1,0.2168414168681425,4.456643321060216e-05,0.28861499895550446,25648,23935,0.013284856026739084,network_delay,online_boutique
0,0,1,0.0,3.2703958935731414e-05,0.2875819970845481,23494,21952,0.01763408582361516,network_delay,online_boutique
1,0,1,0.17206401683466122,9.817095564357281e-06,0.30138070965507,21787,20207,0.02887022135893502,network_delay,online_boutique
0,0,1,0.0,0.00010356775543551855,0.2800791393594658,25914,24261,0.011894470384567826,cpu_contention,online_boutique
1,0,1,7.936375608034396,5.156524157035047e-05,0.3175180687349427,21647,20339,0.03960166409361325,cpu_contention,online_boutique
1,0,1,6.192926671050655,7.722665465015321e-05,0.33355333299487233,21174,19697,0.04799669924353962,cpu_contention,online_boutique
1,0,1,4.8146400468872725,1.5262202657906343e-05,0.2947238976401007,18301,17077,0.07831921625578264,cpu_consumed,online_boutique
1,0,1,2.9154321662030815,1.1224191003744721e-05,0.3157758843273948,12430,11619,0.16940044169033477,cpu_consumed,online_boutique
1,0,1,4.679323483422879,0.00011313267290757878,0.31176424113138973,13492,12657,0.1555229993679387,cpu_consumed,online_boutique
0,0,1,0.0,3.586402102651043e-05,0.2835401357266193,26671,24903,0.012790723687909088,network_delay,online_boutique
0,0,1,0.0,0.00013281070368575953,0.27528115675923803,23273,21785,0.014922307964195546,network_delay,online_boutique
0,0,1,0.0,4.217548902651913e-05,0.3010583201981536,23711,22205,0.01868326435487503,network_delay,online_boutique
1,0,1,1.1072062982329185,8.746608908882791e-05,0.2782684359364803,24680,22985,0.012693882010006525,cpu_contention,online_boutique
1,0,1,8.953837233883107,0.00013531515297149355,0.2862501674630465,24257,22393,0.012727404903318001,cpu_contention,online_boutique
1,0,1,4.431211054257302,0.00010389083564599222,0.2754825826492123,24534,22535,0.016249851342356333,cpu_contention,online_boutique
0,0,1,0.0,0.00014040137879400838,0.2723541483435942,26395,23877,0.013385780709469363,return,online_boutique
0,0,1,0.0,0.000742304283596118,0.27927849043386893,25238,22841,0.013242907928724663,return,online_boutique
0,0,1,0.0,0.0005075663296914001,0.2987913865009788,25516,23498,0.014027590092773854,return,online_boutique
0,0,1,0.0,1.0099981749611686e-05,0.2819859402460457,25019,22760,0.013671640597539546,exception,online_boutique
0,0,1,0.0,6.234514758274301e-05,0.2900585802894555,25166,23216,0.014418991256030324,exception,online_boutique
0,0,1,0.0,0.0004236077153492168,0.2842300221348873,24907,22137,0.015822754890003163,exception,online_boutique
0,0,1,0.0,3.294887799554225e-05,0.14274358867087814,25624,23903,0.01242534213278668,cpu_contention,online_boutique
1,0,1,5.015180311474094,0.0002952096933179771,0.2558193668528864,18518,17184,0.04571409793994414,cpu_contention,online_boutique
1,0,1,4.999231743797978,3.2361648913070695e-05,0.2622055108395511,18265,17021,0.05011031878268022,cpu_contention,online_boutique
0,0,1,0.0,3.364296855579152e-05,0.1793529081728072,23311,21388,0.011142939498784366,return,online_boutique
1,0,1,0.7231980425753743,0.06067863314620214,0.14783389083788856,14821,12257,0.008142065187239944,return,online_boutique
1,0,1,0.5038857587479826,0.030378859220838494,0.1481539059463661,15643,12865,0.01077273540614069,return,online_boutique
0,0,1,0.0,7.35817969249597e-05,0.18473809930046067,24951,23444,0.012123980506739464,cpu_consumed,online_boutique
1,0,1,5.657871351333771,1.7242984064913536e-05,0.1872694699125303,20251,18978,0.031485181684055216,cpu_consumed,online_boutique
1,0,1,2.826359218031696,3.1498612723224184e-05,0.18885905333543937,20280,18993,0.03181479929447691,cpu_consumed,online_boutique
1,0,1,0.1442371192009051,5.7986255343922544e-05,0.18652668416447943,24568,22860,0.009358046456692913,exception,online_boutique
0,0,1,0.0,1.5505999117482183e-05,0.19497452724289785,24991,23162,0.011723176711855625,exception,online_boutique
1,0,1,0.34643051004200665,1.1759885317652596e-05,0.19852229747559152,24581,22738,0.013493294836837014,exception,online_boutique
0,0,1,0.0,9.26662035675152e-05,0.18700520940153412,26203,24379,0.010211865581032856,network_delay,online_boutique
0,0,1,0.0,1.4329587523120857e-05,0.21046710279594982,26023,23999,0.01575168611192133,network_delay,online_boutique
0,0,1,0.0,6.518682015066446e-06,0.21935629079450822,23852,22215,0.019402864776052214,network_delay,online_boutique
1,0,1,15.527498017847826,3.025560801006577e-05,0.1882256108126841,24762,23084,0.01029637749090279,cpu_contention,online_boutique
1,0,1,30.08156429555388,5.568183016979589e-05,0.2039971568340511,25519,23917,0.014965998662039553,cpu_contention,online_boutique
1,0,1,26.450546033908886,5.7393750010570344e-05,0.2015900056785917,24500,22893,0.016863842877735555,cpu_contention,online_boutique
1,0,1,39.59467503142016,0.00014380864900898072,0.18924259055982437,24378,22775,0.00929521909989023,network_delay,online_boutique
1,0,1,0.30699394268679336,5.968490769947543e-06,0.18812638015967387,25330,23548,0.009439557669441143,network_delay,online_boutique
1,0,1,37.74631039036335,8.922803095989806e-05,0.1948006932409012,24700,23080,0.0092293726169844,network_delay,online_boutique
1,0,1,0.3010669937322106,6.652865439926714e-05,0.1770968019998276,25124,23202,0.010411962287733816,exception,online_boutique
1,0,1,0.19963312776121844,9.293556639144995e-05,0.19005291005291006,25068,23625,0.011004018412698411,exception,online_boutique
0,0,1,0.0,4.467786915740568e-05,0.18969702042182793,25428,23896,0.014425550552393704,exception,online_boutique
0,0,1,0.0,0.00014785336904166169,0.1852705239802014,25228,23436,0.011598334144051889,return,online_boutique
0,0,1,0.0,0.00013851988110269442,0.17857455564311356,24548,22842,0.011269299667279572,return,online_boutique
0,0,1,0.0,0.00037912127515049576,0.19164414882560799,25605,24055,0.012586836582831011,return,online_boutique
0,0,1,0.0,1.2025658824299512e-05,0.18290353390639924,26955,25128,0.012153295725883476,cpu_consumed,online_boutique
1,0,1,11.351953793694063,3.9331233141148836e-05,0.18878677208331662,26648,24917,0.012244588955331702,cpu_consumed,online_boutique
1,0,1,9.584530301185453,3.268423526159303e-05,0.19300450762829405,24832,23072,0.014442047243411927,cpu_consumed,online_boutique
0,0,1,0.0,8.332248968234701e-06,0.1897801302931596,26204,24560,0.009387252320846905,cpu_contention,online_boutique
